,Date,Day,Season,Team,Opp,Site,P1,P2,P3,Final,Line,Total,SUm,SUr,OUr,ot
987,2021-03-27 00:00:00,Saturday,2020,Lightning,Hurricanes,away,2-0,0-3,1-1,3-4,-127,5.5,-1.0,L,O,0.0
988,2021-03-27 00:00:00,Saturday,2020,Red Wings,Blue Jackets,home,2-0,0-1,1-0,3-1,150,5.5,2.0,W,U,0.0
989,2021-03-27 00:00:00,Saturday,2020,Blue Jackets,Red Wings,away,0-2,1-0,0-1,1-3,-166,5.5,-2.0,L,U,0.0
990,2021-03-27 00:00:00,Saturday,2020,Maple Leafs,Oilers,home,0-0,1-3,2-0,4-3,-150,6.5,1.0,W,O,1.0
991,2021-03-27 00:00:00,Saturday,2020,Oilers,Maple Leafs,away,0-0,3-1,0-2,3-4,136,6.5,-1.0,L,O,1.0
992,2021-03-27 00:00:00,Saturday,2020,Coyotes,Sharks,home,0-0,2-0,2-0,4-0,-115,5.5,4.0,W,U,0.0
993,2021-03-27 00:00:00,Saturday,2020,Sharks,Coyotes,away,0-0,0-2,0-2,0-4,104,5.5,-4.0,L,U,0.0
994,2021-03-27 00:00:00,Saturday,2020,Penguins,Islanders,home,2-0,3-1,1-2,6-3,-105,5.5,3.0,W,O,0.0
995,2021-03-27 00:00:00,Saturday,2020,Islanders,Penguins,away,0-2,1-3,2-1,3-6,-105,5.5,-3.0,L,O,0.0
996,2021-03-27 00:00:00,Saturday,2020,Bruins,Sabres,home,0-1,1-1,2-0,3-2,-340,5.5,1.0,W,U,0.0
997,2021-03-27 00:00:00,Saturday,2020,Sabres,Bruins,away,1-0,1-1,0-2,2-3,289,5.5,-1.0,L,U,0.0
998,2021-03-28 00:00:00,Sunday,2020,Blues,Ducks,home,2-0,0-1,0-1,2-3,-213,5.5,-1.0,L,U,1.0
999,2021-03-28 00:00:00,Sunday,2020,Ducks,Blues,away,0-2,1-0,1-0,3-2,177,5.5,1.0,W,U,1.0
1000,2021-03-28 00:00:00,Sunday,2020,Blackhawks,Predators,home,0-2,0-0,2-1,2-3,-130,6.0,-1.0,L,U,0.0
1001,2021-03-28 00:00:00,Sunday,2020,Predators,Blackhawks,away,2-0,0-0,1-2,3-2,110,6.0,1.0,W,U,0.0
1002,2021-03-28 00:00:00,Sunday,2020,Stars,Panthers,home,1-3,0-0,0-1,1-4,-115,5.5,-3.0,L,U,0.0
1003,2021-03-28 00:00:00,Sunday,2020,Panthers,Stars,away,3-1,0-0,1-0,4-1,-105,5.5,3.0,W,U,0.0
1004,2021-03-28 00:00:00,Sunday,2020,Bruins,Devils,home,0-1,0-0,0-0,0-1,-165,5.5,-1.0,L,U,0.0
1005,2021-03-28 00:00:00,Sunday,2020,Devils,Bruins,away,1-0,0-0,0-0,1-0,145,5.5,1.0,W,U,0.0
1006,2021-03-28 00:00:00,Sunday,2020,Capitals,Rangers,home,0-0,3-0,2-4,5-4,-150,6.0,1.0,W,O,0.0
1007,2021-03-28 00:00:00,Sunday,2020,Rangers,Capitals,away,0-0,0-3,4-2,4-5,136,6.0,-1.0,L,O,0.0
1008,2021-03-28 00:00:00,Sunday,2020,Red Wings,Blue Jackets,home,1-0,0-1,3-0,4-1,155,5.5,3.0,W,U,0.0
1009,2021-03-28 00:00:00,Sunday,2020,Blue Jackets,Red Wings,away,0-1,1-0,0-3,1-4,-172,5.5,-3.0,L,U,0.0
1010,2021-03-29 00:00:00,Monday,2020,Flames,Jets,home,1-2,0-2,0-1,1-5,-115,5.5,-4.0,L,O,0.0
1011,2021-03-29 00:00:00,Monday,2020,Jets,Flames,away,2-1,2-0,1-0,5-1,-105,5.5,4.0,W,O,0.0
1012,2021-03-29 00:00:00,Monday,2020,Avalanche,Ducks,home,1-1,2-0,2-1,5-2,-450,5.5,3.0,W,O,0.0
1013,2021-03-29 00:00:00,Monday,2020,Ducks,Avalanche,away,1-1,0-2,1-2,2-5,380,5.5,-3.0,L,O,0.0
1014,2021-03-29 00:00:00,Monday,2020,Sabres,Flyers,home,1-0,2-0,0-3,3-4,165,6.0,-1.0,L,O,1.0
1015,2021-03-29 00:00:00,Monday,2020,Flyers,Sabres,away,0-1,0-2,3-0,4-3,-185,6.0,1.0,W,O,1.0
1016,2021-03-29 00:00:00,Monday,2020,Penguins,Islanders,home,2-0,0-1,0-0,2-1,-110,5.5,1.0,W,U,0.0
1017,2021-03-29 00:00:00,Monday,2020,Islanders,Penguins,away,0-2,1-0,0-0,1-2,100,5.5,-1.0,L,U,0.0
1018,2021-03-29 00:00:00,Monday,2020,Maple Leafs,Oilers,home,2-1,0-0,0-1,2-3,-141,6.5,-1.0,L,U,1.0
1019,2021-03-29 00:00:00,Monday,2020,Oilers,Maple Leafs,away,1-2,0-0,1-0,3-2,120,6.5,1.0,W,U,1.0
1020,2021-03-29 00:00:00,Monday,2020,Knights,Kings,home,0-1,3-0,1-0,4-1,-222,5.5,3.0,W,U,0.0
1021,2021-03-29 00:00:00,Monday,2020,Kings,Knights,away,1-0,0-3,0-1,1-4,198,5.5,-3.0,L,U,0.0
1022,2021-03-29 00:00:00,Monday,2020,Sharks,Wild,home,1-2,1-0,1-1,4-3,140,5.5,1.0,W,O,1.0
1023,2021-03-29 00:00:00,Monday,2020,Wild,Sharks,away,2-1,0-1,1-1,3-4,-155,5.5,-1.0,L,O,1.0
1024,2021-03-30 00:00:00,Tuesday,2020,Blackhawks,Hurricanes,home,0-0,2-1,0-0,2-1,140,6.0,1.0,W,U,0.0
1025,2021-03-30 00:00:00,Tuesday,2020,Hurricanes,Blackhawks,away,0-0,1-2,0-0,1-2,-155,6.0,-1.0,L,U,0.0
1026,2021-03-30 00:00:00,Tuesday,2020,Predators,Stars,home,0-0,1-2,1-0,3-2,102,5.5,1.0,W,U,1.0
1027,2021-03-30 00:00:00,Tuesday,2020,Stars,Predators,away,0-0,2-1,0-1,2-3,-113,5.5,-1.0,L,U,1.0
1028,2021-03-30 00:00:00,Tuesday,2020,Bruins,Devils,home,1-2,1-2,2-0,5-4,-210,5.5,1.0,W,O,1.0
1029,2021-03-30 00:00:00,Tuesday,2020,Devils,Bruins,away,2-1,2-1,0-2,4-5,188,5.5,-1.0,L,O,1.0
1030,2021-03-30 00:00:00,Tuesday,2020,Rangers,Capitals,home,1-2,0-0,4-0,5-2,-106,6.0,3.0,W,O,0.0
1031,2021-03-30 00:00:00,Tuesday,2020,Capitals,Rangers,away,2-1,0-0,0-4,2-5,-104,6.0,-3.0,L,O,0.0
1032,2021-03-30 00:00:00,Tuesday,2020,Lightning,Blue Jackets,home,0-0,0-2,1-1,1-3,-235,5.5,-2.0,L,U,0.0
1033,2021-03-30 00:00:00,Tuesday,2020,Blue Jackets,Lightning,away,0-0,2-0,1-1,3-1,206,5.5,2.0,W,U,0.0
1034,2021-03-30 00:00:00,Tuesday,2020,Panthers,Red Wings,home,3-0,1-1,0-0,4-1,-220,5.5,3.0,W,U,0.0
1035,2021-03-30 00:00:00,Tuesday,2020,Red Wings,Panthers,away,0-3,1-1,0-0,1-4,196,5.5,-3.0,L,U,0.0
1036,2021-03-30 00:00:00,Tuesday,2020,Canadiens,Oilers,home,3-0,1-0,0-0,4-0,-115,6.0,4.0,W,U,0.0
1037,2021-03-30 00:00:00,Tuesday,2020,Oilers,Canadiens,away,0-3,0-1,0-0,0-4,104,6.0,-4.0,L,U,0.0
1038,"Mar 31, 2021",Wednesday,2020,Sabres,Flyers,home,2-0,2-1,2-0,6-1,170,6.0,5.0,W,O,0.0
1039,"Mar 31, 2021",Wednesday,2020,Flyers,Sabres,away,0-2,1-2,0-2,1-6,-189,6.0,-5.0,L,O,0.0
1040,"Mar 31, 2021",Wednesday,2020,Jets,Maple Leafs,home,0-2,1-1,0-0,1-3,120,6.0,-2.0,L,U,0.0
1041,"Mar 31, 2021",Wednesday,2020,Maple Leafs,Jets,away,2-0,1-1,0-0,3-1,-140,6.0,2.0,W,U,0.0
1042,"Mar 31, 2021",Wednesday,2020,Knights,Kings,home,0-2,1-2,1-0,2-4,-227,5.5,-2.0,L,O,0.0
1043,"Mar 31, 2021",Wednesday,2020,Kings,Knights,away,2-0,2-1,0-1,4-2,195,5.5,2.0,W,O,0.0
1044,"Mar 31, 2021",Wednesday,2020,Sharks,Wild,home,0-0,2-0,2-2,4-2,130,6.0,2.0,W,P,0.0
1045,"Mar 31, 2021",Wednesday,2020,Wild,Sharks,away,0-0,0-2,2-2,2-4,-144,6.0,-2.0,L,P,0.0
1046,"Mar 31, 2021",Wednesday,2020,Avalanche,Coyotes,home,5-2,1-1,3-0,9-3,-357,5.5,6.0,W,O,0.0
1047,"Mar 31, 2021",Wednesday,2020,Coyotes,Avalanche,away,2-5,1-1,0-3,3-9,303,5.5,-6.0,L,O,0.0
1048,"Apr 01, 2021",Thursday,2020,Blackhawks,Hurricanes,home,0-1,1-1,2-2,3-4,140,6.0,-1.0,L,O,0.0
1049,"Apr 01, 2021",Thursday,2020,Hurricanes,Blackhawks,away,1-0,1-1,2-2,4-3,-160,6.0,1.0,W,O,0.0
1050,"Apr 01, 2021",Thursday,2020,Predators,Stars,home,1-1,0-1,0-2,1-4,100,5.0,-3.0,L,P,0.0
1051,"Apr 01, 2021",Thursday,2020,Stars,Predators,away,1-1,1-0,2-0,4-1,-120,5.0,3.0,W,P,0.0
1052,"Apr 01, 2021",Thursday,2020,Bruins,Penguins,home,0-0,0-2,1-2,1-4,-125,5.5,-3.0,L,U,0.0
1053,"Apr 01, 2021",Thursday,2020,Penguins,Bruins,away,0-0,2-0,2-1,4-1,105,5.5,3.0,W,U,0.0
1054,"Apr 01, 2021",Thursday,2020,Sabres,Rangers,home,1-0,0-1,1-1,2-3,235,6.0,-1.0,L,U,1.0
1055,"Apr 01, 2021",Thursday,2020,Rangers,Sabres,away,0-1,1-0,1-1,3-2,-270,6.0,1.0,W,U,1.0
1056,"Apr 01, 2021",Thursday,2020,Islanders,Capitals,home,4-2,2-2,2-0,8-4,-120,5.5,4.0,W,O,0.0
1057,"Apr 01, 2021",Thursday,2020,Capitals,Islanders,away,2-4,2-2,0-2,4-8,109,5.5,-4.0,L,O,0.0
1058,"Apr 01, 2021",Thursday,2020,Lightning,Blue Jackets,home,1-0,0-1,2-1,3-2,-270,5.5,1.0,W,U,0.0
1059,"Apr 01, 2021",Thursday,2020,Blue Jackets,Lightning,away,0-1,1-0,1-2,2-3,231,5.5,-1.0,L,U,0.0
1060,"Apr 01, 2021",Thursday,2020,Panthers,Red Wings,home,1-1,0-0,1-1,3-2,-240,5.5,1.0,W,U,1.0
1061,"Apr 01, 2021",Thursday,2020,Red Wings,Panthers,away,1-1,0-0,1-1,2-3,207,5.5,-1.0,L,U,1.0
1062,"Apr 01, 2021",Thursday,2020,Senators,Canadiens,home,0-1,0-1,1-2,1-4,160,6.0,-3.0,L,U,0.0
1063,"Apr 01, 2021",Thursday,2020,Canadiens,Senators,away,1-0,1-0,2-1,4-1,-180,6.0,3.0,W,U,0.0
1064,"Apr 01, 2021",Thursday,2020,Knights,Wild,home,1-1,0-0,1-1,2-3,-160,5.5,-1.0,L,U,1.0
1065,"Apr 01, 2021",Thursday,2020,Wild,Knights,away,1-1,0-0,1-1,3-2,140,5.5,1.0,W,U,1.0
1066,"Apr 02, 2021",Friday,2020,Jets,Maple Leafs,home,0-0,1-1,0-0,1-2,125,6.0,-1.0,L,U,1.0
1067,"Apr 02, 2021",Friday,2020,Maple Leafs,Jets,away,0-0,1-1,0-0,2-1,-145,6.0,1.0,W,U,1.0
1068,"Apr 02, 2021",Friday,2020,Oilers,Flames,home,0-1,2-1,1-0,3-2,-145,6.0,1.0,W,U,0.0
1069,"Apr 02, 2021",Friday,2020,Flames,Oilers,away,1-0,1-2,0-1,2-3,131,6.0,-1.0,L,U,0.0
1070,"Apr 02, 2021",Friday,2020,Devils,Capitals,home,0-0,1-1,0-0,1-2,125,6.0,-1.0,L,U,1.0
1071,"Apr 02, 2021",Friday,2020,Capitals,Devils,away,0-0,1-1,0-0,2-1,-145,6.0,1.0,W,U,1.0
1072,"Apr 02, 2021",Friday,2020,Ducks,Coyotes,home,1-1,1-1,0-2,2-4,105,5.5,-2.0,L,O,0.0
1073,"Apr 02, 2021",Friday,2020,Coyotes,Ducks,away,1-1,1-1,2-0,4-2,-125,5.5,2.0,W,O,0.0
1074,"Apr 02, 2021",Friday,2020,Kings,Sharks,home,0-1,0-1,0-1,0-3,-125,5.5,-3.0,L,U,0.0
1075,"Apr 02, 2021",Friday,2020,Sharks,Kings,away,1-0,1-0,1-0,3-0,105,5.5,3.0,W,U,0.0
1076,"Apr 02, 2021",Friday,2020,Avalanche,Blues,home,2-1,1-1,0-0,3-2,-213,6.0,1.0,W,U,0.0
1077,"Apr 02, 2021",Friday,2020,Blues,Avalanche,away,1-2,1-1,0-0,2-3,191,6.0,-1.0,L,U,0.0
1078,"Apr 03, 2021",Saturday,2020,Avalanche,Blues,home,1-1,0-0,1-0,2-1,-262,5.5,1.0,W,U,0.0
1079,"Apr 03, 2021",Saturday,2020,Blues,Avalanche,away,1-1,0-0,0-1,1-2,225,5.5,-1.0,L,U,0.0
1080,"Apr 03, 2021",Saturday,2020,Bruins,Penguins,home,0-1,5-2,2-2,7-5,-110,5.5,2.0,W,O,0.0
1081,"Apr 03, 2021",Saturday,2020,Penguins,Bruins,away,1-0,2-5,2-2,5-7,100,5.5,-2.0,L,O,0.0
1082,"Apr 03, 2021",Saturday,2020,Sabres,Rangers,home,1-1,0-1,1-0,3-2,215,5.5,1.0,W,U,1.0
1083,"Apr 03, 2021",Saturday,2020,Rangers,Sabres,away,1-1,1-0,0-1,2-3,-249,5.5,-1.0,L,U,1.0
1084,"Apr 03, 2021",Saturday,2020,Islanders,Flyers,home,1-0,1-0,0-2,3-2,-175,5.5,1.0,W,U,1.0
1085,"Apr 03, 2021",Saturday,2020,Flyers,Islanders,away,0-1,0-1,2-0,2-3,158,5.5,-1.0,L,U,1.0
1086,"Apr 03, 2021",Saturday,2020,Hurricanes,Stars,home,1-1,1-1,0-1,2-3,-160,5.5,-1.0,L,U,0.0
1087,"Apr 03, 2021",Saturday,2020,Stars,Hurricanes,away,1-1,1-1,1-0,3-2,140,5.5,1.0,W,U,0.0
1088,"Apr 03, 2021",Saturday,2020,Lightning,Red Wings,home,2-0,0-0,0-1,2-1,-430,5.5,1.0,W,U,0.0
1089,"Apr 03, 2021",Saturday,2020,Red Wings,Lightning,away,0-2,0-0,1-0,1-2,363,5.5,-1.0,L,U,0.0
1090,"Apr 03, 2021",Saturday,2020,Panthers,Blue Jackets,home,0-0,3-0,2-2,5-2,-170,5.5,3.0,W,O,0.0
1091,"Apr 03, 2021",Saturday,2020,Blue Jackets,Panthers,away,0-0,0-3,2-2,2-5,153,5.5,-3.0,L,O,0.0
1092,"Apr 03, 2021",Saturday,2020,Canadiens,Senators,home,1-2,2-2,0-2,3-6,-233,6.0,-3.0,L,O,0.0
1093,"Apr 03, 2021",Saturday,2020,Senators,Canadiens,away,2-1,2-2,2-0,6-3,205,6.0,3.0,W,O,0.0
1094,"Apr 03, 2021",Saturday,2020,Knights,Wild,home,1-0,0-0,0-2,1-2,-160,5.5,-1.0,L,U,0.0
1095,"Apr 03, 2021",Saturday,2020,Wild,Knights,away,0-1,0-0,2-0,2-1,140,5.5,1.0,W,U,0.0
1096,"Apr 03, 2021",Saturday,2020,Kings,Sharks,home,1-1,1-1,0-1,2-3,-120,5.5,-1.0,L,U,0.0
1097,"Apr 03, 2021",Saturday,2020,Sharks,Kings,away,1-1,1-1,1-0,3-2,100,5.5,1.0,W,U,0.0
1098,"Apr 04, 2021",Sunday,2020,Devils,Capitals,home,1-1,1-2,2-2,4-5,155,6.0,-1.0,L,O,0.0
1099,"Apr 04, 2021",Sunday,2020,Capitals,Devils,away,1-1,2-1,2-2,5-4,-175,6.0,1.0,W,O,0.0
1100,"Apr 04, 2021",Sunday,2020,Hurricanes,Stars,home,0-0,1-0,0-0,1-0,-179,5.5,1.0,W,U,0.0
1101,"Apr 04, 2021",Sunday,2020,Stars,Hurricanes,away,0-0,0-1,0-0,0-1,161,5.5,-1.0,L,U,0.0
1102,"Apr 04, 2021",Sunday,2020,Lightning,Red Wings,home,0-1,0-3,1-1,1-5,-350,5.5,-4.0,L,O,0.0
1103,"Apr 04, 2021",Sunday,2020,Red Wings,Lightning,away,1-0,3-0,1-1,5-1,275,5.5,4.0,W,O,0.0
1104,"Apr 04, 2021",Sunday,2020,Panthers,Blue Jackets,home,0-0,1-0,2-0,3-0,-188,5.5,3.0,W,U,0.0
1105,"Apr 04, 2021",Sunday,2020,Blue Jackets,Panthers,away,0-0,0-1,0-2,0-3,169,5.5,-3.0,L,U,0.0
1106,"Apr 04, 2021",Sunday,2020,Flames,Maple Leafs,home,2-1,0-1,0-2,2-4,140,6.0,-2.0,L,P,0.0
1107,"Apr 04, 2021",Sunday,2020,Maple Leafs,Flames,away,1-2,1-0,2-0,4-2,-160,6.0,2.0,W,P,0.0
1108,"Apr 04, 2021",Sunday,2020,Ducks,Coyotes,home,2-1,0-0,0-1,2-3,115,5.5,-1.0,L,U,1.0
1109,"Apr 04, 2021",Sunday,2020,Coyotes,Ducks,away,1-2,0-0,1-0,3-2,-135,5.5,1.0,W,U,1.0
1110,"Apr 05, 2021",Monday,2020,Bruins,Flyers,home,1-1,1-0,0-1,2-3,-170,5.5,-1.0,L,U,1.0
1111,"Apr 05, 2021",Monday,2020,Flyers,Bruins,away,1-1,0-1,1-0,3-2,150,5.5,1.0,W,U,1.0
1112,"Apr 05, 2021",Monday,2020,Blues,Knights,home,1-2,0-4,0-0,1-6,130,5.5,-5.0,L,O,0.0
1113,"Apr 05, 2021",Monday,2020,Knights,Blues,away,2-1,4-0,0-0,6-1,-150,5.5,5.0,W,O,0.0
1114,"Apr 05, 2021",Monday,2020,Wild,Avalanche,home,1-0,0-4,3-1,4-5,160,5.5,-1.0,L,O,0.0
1115,"Apr 05, 2021",Monday,2020,Avalanche,Wild,away,0-1,4-0,1-3,5-4,-180,5.5,1.0,W,O,0.0
1116,"Apr 05, 2021",Monday,2020,Flames,Maple Leafs,home,0-0,1-2,2-3,3-5,155,5.5,-2.0,L,O,0.0
1117,"Apr 05, 2021",Monday,2020,Maple Leafs,Flames,away,0-0,2-1,3-2,5-3,-175,5.5,2.0,W,O,0.0
1118,"Apr 05, 2021",Monday,2020,Canadiens,Oilers,home,0-1,0-1,2-0,3-2,-126,6.0,1.0,W,U,1.0
1119,"Apr 05, 2021",Monday,2020,Oilers,Canadiens,away,1-0,1-0,0-2,2-3,114,6.0,-1.0,L,U,1.0
1120,"Apr 05, 2021",Monday,2020,Kings,Coyotes,home,1-3,0-1,1-1,2-5,-130,5.5,-3.0,L,O,0.0
1121,"Apr 05, 2021",Monday,2020,Coyotes,Kings,away,3-1,1-0,1-1,5-2,110,5.5,3.0,W,O,0.0
1122,"Apr 05, 2021",Monday,2020,Jets,Senators,home,1-0,3-1,0-2,4-3,-210,6.0,1.0,W,O,0.0
1123,"Apr 05, 2021",Monday,2020,Senators,Jets,away,0-1,1-3,2-0,3-4,188,6.0,-1.0,L,O,0.0
1124,"Apr 06, 2021",Tuesday,2020,Sharks,Ducks,home,0-1,1-3,0-1,1-5,-179,5.5,-4.0,L,O,0.0
1125,"Apr 06, 2021",Tuesday,2020,Ducks,Sharks,away,1-0,3-1,1-0,5-1,160,5.5,4.0,W,O,0.0
1126,"Apr 06, 2021",Tuesday,2020,Blackhawks,Stars,home,1-0,2-0,1-2,4-2,100,5.5,2.0,W,O,0.0
1127,"Apr 06, 2021",Tuesday,2020,Stars,Blackhawks,away,0-1,0-2,2-1,2-4,-110,5.5,-2.0,L,O,0.0
1128,"Apr 06, 2021",Tuesday,2020,Devils,Sabres,home,2-2,1-1,0-2,3-5,-154,5.5,-2.0,L,O,0.0
1129,"Apr 06, 2021",Tuesday,2020,Sabres,Devils,away,2-2,1-1,2-0,5-3,128,5.5,2.0,W,O,0.0
1130,"Apr 06, 2021",Tuesday,2020,Islanders,Capitals,home,0-0,0-0,1-0,1-0,-125,5.5,1.0,W,U,0.0
1131,"Apr 06, 2021",Tuesday,2020,Capitals,Islanders,away,0-0,0-0,0-1,0-1,113,5.5,-1.0,L,U,0.0
1132,"Apr 06, 2021",Tuesday,2020,Rangers,Penguins,home,4-1,1-1,3-2,8-4,-125,6.0,4.0,W,O,0.0
1133,"Apr 06, 2021",Tuesday,2020,Penguins,Rangers,away,1-4,1-1,2-3,4-8,113,6.0,-4.0,L,O,0.0
1134,"Apr 06, 2021",Tuesday,2020,Flyers,Bruins,home,0-2,2-0,0-2,2-4,110,5.5,-2.0,L,O,0.0
1135,"Apr 06, 2021",Tuesday,2020,Bruins,Flyers,away,2-0,0-2,2-0,4-2,-130,5.5,2.0,W,O,0.0
1136,"Apr 06, 2021",Tuesday,2020,Hurricanes,Panthers,home,0-1,1-1,4-0,5-2,-160,6.0,3.0,W,O,0.0
1137,"Apr 06, 2021",Tuesday,2020,Panthers,Hurricanes,away,1-0,1-1,0-4,2-5,144,6.0,-3.0,L,O,0.0
1138,"Apr 06, 2021",Tuesday,2020,Blue Jackets,Lightning,home,1-0,1-0,2-2,4-2,190,5.5,2.0,W,O,0.0
1139,"Apr 06, 2021",Tuesday,2020,Lightning,Blue Jackets,away,0-1,0-1,2-2,2-4,-212,5.5,-2.0,L,O,0.0
1140,"Apr 06, 2021",Tuesday,2020,Red Wings,Predators,home,1-0,0-0,1-2,2-3,150,5.5,-1.0,L,U,1.0
1141,"Apr 06, 2021",Tuesday,2020,Predators,Red Wings,away,0-1,0-0,2-1,3-2,-170,5.5,1.0,W,U,1.0
0,"Apr 07, 2021",Wednesday,2020,Blues,Knights,home,2-0,0-0,1-1,3-1,135,5.5,2.0,W,U,0.0
1,"Apr 07, 2021",Wednesday,2020,Knights,Blues,away,0-2,0-0,1-1,1-3,-149,5.5,-2.0,L,U,0.0
2,"Apr 07, 2021",Wednesday,2020,Wild,Avalanche,home,3-0,2-3,3-0,8-3,165,5.5,5.0,W,O,0.0
3,"Apr 07, 2021",Wednesday,2020,Avalanche,Wild,away,0-3,3-2,0-3,3-8,-184,5.5,-5.0,L,O,0.0
4,"Apr 07, 2021",Wednesday,2020,Senators,Oilers,home,0-1,1-1,1-2,2-4,170,6.5,-2.0,L,U,0.0
5,"Apr 07, 2021",Wednesday,2020,Oilers,Senators,away,1-0,1-1,2-1,4-2,-190,6.5,2.0,W,U,0.0
6,"Apr 07, 2021",Wednesday,2020,Maple Leafs,Canadiens,home,1-1,0-0,2-1,3-2,-155,6.0,1.0,W,U,0.0
7,"Apr 07, 2021",Wednesday,2020,Canadiens,Maple Leafs,away,1-1,0-0,1-2,2-3,140,6.0,-1.0,L,U,0.0
8,"Apr 07, 2021",Wednesday,2020,Kings,Coyotes,home,1-2,0-1,3-0,4-3,-102,5.5,1.0,W,O,0.0
9,"Apr 07, 2021",Wednesday,2020,Coyotes,Kings,away,2-1,1-0,0-3,3-4,-108,5.5,-1.0,L,O,0.0
0,"Apr 08, 2021",Thursday,2020,Blackhawks,Stars,home,1-1,0-3,0-1,1-5,-105,5.5,-4.0,L,O,0.0
1,"Apr 08, 2021",Thursday,2020,Stars,Blackhawks,away,1-1,3-0,1-0,5-1,-115,5.5,4.0,W,O,0.0
2,"Apr 08, 2021",Thursday,2020,Sabres,Devils,home,1-3,2-0,0-3,3-6,105,5.5,-3.0,L,O,0.0
3,"Apr 08, 2021",Thursday,2020,Devils,Sabres,away,3-1,0-2,3-0,6-3,-125,5.5,3.0,W,O,0.0
4,"Apr 08, 2021",Thursday,2020,Islanders,Flyers,home,2-1,0-1,0-0,3-2,-175,5.5,1.0,W,U,1.0
5,"Apr 08, 2021",Thursday,2020,Flyers,Islanders,away,1-2,1-0,0-0,2-3,158,5.5,-1.0,L,U,1.0
6,"Apr 08, 2021",Thursday,2020,Rangers,Penguins,home,0-1,1-2,1-2,2-5,-125,6.0,-3.0,L,O,0.0
7,"Apr 08, 2021",Thursday,2020,Penguins,Rangers,away,1-0,2-1,2-1,5-2,105,6.0,3.0,W,O,0.0
8,"Apr 08, 2021",Thursday,2020,Capitals,Bruins,home,0-2,2-1,0-1,2-4,-125,5.5,-2.0,L,O,0.0
9,"Apr 08, 2021",Thursday,2020,Bruins,Capitals,away,2-0,1-2,1-0,4-2,105,5.5,2.0,W,O,0.0
10,"Apr 08, 2021",Thursday,2020,Hurricanes,Panthers,home,1-0,1-0,1-0,3-0,-137,6.0,3.0,W,U,0.0
11,"Apr 08, 2021",Thursday,2020,Panthers,Hurricanes,away,0-1,0-1,0-1,0-3,124,6.0,-3.0,L,U,0.0
12,"Apr 08, 2021",Thursday,2020,Blue Jackets,Lightning,home,1-4,1-2,2-0,4-6,180,5.5,-2.0,L,O,0.0
13,"Apr 08, 2021",Thursday,2020,Lightning,Blue Jackets,away,4-1,2-1,0-2,6-4,-220,5.5,2.0,W,O,0.0
14,"Apr 08, 2021",Thursday,2020,Red Wings,Predators,home,0-0,1-3,0-4,1-7,125,5.0,-6.0,L,O,0.0
15,"Apr 08, 2021",Thursday,2020,Predators,Red Wings,away,0-0,3-1,4-0,7-1,-145,5.0,6.0,W,O,0.0
16,"Apr 08, 2021",Thursday,2020,Canadiens,Jets,home,1-3,1-0,0-1,2-4,-120,5.5,-2.0,L,O,0.0
17,"Apr 08, 2021",Thursday,2020,Jets,Canadiens,away,3-1,0-1,1-0,4-2,100,5.5,2.0,W,O,0.0
18,"Apr 08, 2021",Thursday,2020,Senators,Oilers,home,0-0,1-1,0-2,1-3,175,6.5,-2.0,L,U,0.0
19,"Apr 08, 2021",Thursday,2020,Oilers,Senators,away,0-0,1-1,2-0,3-1,-210,6.5,2.0,W,U,0.0
0,"Apr 09, 2021",Friday,2020,Devils,Penguins,home,1-2,1-1,2-3,4-6,160,5.5,-2.0,L,O,0.0
1,"Apr 09, 2021",Friday,2020,Penguins,Devils,away,2-1,1-1,3-2,6-4,-179,5.5,2.0,W,O,0.0
2,"Apr 09, 2021",Friday,2020,Blues,Wild,home,4-1,3-0,2-0,9-1,-105,5.5,8.0,W,O,0.0
3,"Apr 09, 2021",Friday,2020,Wild,Blues,away,1-4,0-3,0-2,1-9,-105,5.5,-8.0,L,O,0.0
4,"Apr 09, 2021",Friday,2020,Islanders,Rangers,home,0-0,1-2,0-2,1-4,-135,5.5,-3.0,L,U,0.0
5,"Apr 09, 2021",Friday,2020,Rangers,Islanders,away,0-0,2-1,2-0,4-1,115,5.5,3.0,W,U,0.0
6,"Apr 09, 2021",Friday,2020,Knights,Coyotes,home,4-0,1-1,2-3,7-4,-233,5.5,3.0,W,O,0.0
7,"Apr 09, 2021",Friday,2020,Coyotes,Knights,away,0-4,1-1,3-2,4-7,201,5.5,-3.0,L,O,0.0
8,"Apr 09, 2021",Friday,2020,Ducks,Avalanche,home,0-0,0-1,0-1,0-2,282,5.5,-2.0,L,U,0.0
9,"Apr 09, 2021",Friday,2020,Avalanche,Ducks,away,0-0,1-0,1-0,2-0,-332,5.5,2.0,W,U,0.0
10,"Apr 09, 2021",Friday,2020,Sharks,Kings,home,3-1,0-0,2-1,5-2,-130,5.5,3.0,W,O,0.0
11,"Apr 09, 2021",Friday,2020,Kings,Sharks,away,1-3,0-0,1-2,2-5,118,5.5,-3.0,L,O,0.0
12,"Apr 09, 2021",Friday,2020,Sabres,Capitals,home,1-2,1-1,1-1,3-4,230,6.0,-1.0,L,O,0.0
13,"Apr 09, 2021",Friday,2020,Capitals,Sabres,away,2-1,1-1,1-1,4-3,-280,6.0,1.0,W,O,0.0
0,"Apr 10, 2021",Saturday,2020,Flyers,Bruins,home,2-1,0-1,1-0,3-2,100,5.5,1.0,W,U,0.0
